property_id,property_name,unit_type,avg_sqft,number_of_bedrooms,number_of_bathrooms,avg_advertised_rate,avg_scheduled_rent,total_schedule_rent,total_units,excluded_units,rentable_units,occupied_count,available_count,year_over_year_variance,started_new_count_prior,started_new_count,started_renewal_count_prior,started_renewal_count,started_count_prior,started_count,started_percent,partially_completed_new_count_prior,partially_completed_new_count,partially_completed_renewal_count_prior,partially_completed_renewal_count,partially_completed_count_prior,partially_completed_count,partially_completed_percent,completed_new_count_prior,completed_new_count,completed_renewal_count_prior,completed_renewal_count,completed_count_prior,completed_count,completed_percent,approved_new_count_prior,approved_new_count,approved_renewal_count_prior,approved_renewal_count,approved_count_prior,approved_count,approved_percent,preleased_new_count_prior,preleased_new_count,preleased_renewal_count_prior,preleased_renewal_count,preleased_count_prior,preleased_count,preleased_percent_prior,preleased_percent
577897,Station Nine,a1b Pool Stack,733,1,1,0,1836,1836,2,0,2,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0,1,0,0,0,1,0,0.5
577897,Station Nine,a1b Stack,733,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a1bl TF Pool Stack,876,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a1bl TF Stack,876,1,1,0,0,0,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
577897,Station Nine,a1c 1F Stack,732,1,1,1595,1595,1595,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
577897,Station Nine,a1hc 1F Pool Side by Side,733,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a1hc 1F Side by Side,733,1,1,0,0,0,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
577897,Station Nine,a1hc 1F Stack,733,1,NA,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a1hc Pool Side by Side,733,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a1hc Side by Side,733,1,1,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a1hc TF Pool Side by Side,733,1,1,1625,1655,1655,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
577897,Station Nine,a1hc TF Side by Side,733,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a2 1F Pool Side by Side,863,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a2 Pool Side by Side,863,1,1,0,1841,1841,2,0,2,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0,1,0,0,0,1,0,0.5
577897,Station Nine,a2 TF Pool Side by Side,863,1,NA,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a3a 1F Pool Side by Side,926,1,1,1865,1855,1855,4,0,4,2,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,0,0,0,1,0,1,0,0.25
577897,Station Nine,a3a 1F Side by Side,926,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a3a Pool Side by Side,926,1,1,0,2030,4060,8,0,8,8,6,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0.25,3,2,0,0,3,2,0.375,0.25
577897,Station Nine,a3a Side by Side,926,1,1,0,1989,1989,4,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.25,1,1,0,0,1,1,0.25,0.25
577897,Station Nine,a3a TF Pool Side by Side,926,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a3a TF Side by Side,926,1,1,0,0,0,2,0,2,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,2,0,1,0
577897,Station Nine,a3al TF Pool Side by Side,1073,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a3al TF Pool Stack,1073,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a3b 1F Side by Side,935,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a3b Side by Side,935,1,1,0,1900,3800,6,0,6,6,4,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.3333333333333333,0,2,0,0,0,2,0,0.3333333333333333
577897,Station Nine,a3b TF Side by Side,935,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a3bl TF Side by Side,1082,1,1,0,2178,2178,2,0,2,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0,1,0,0,0,1,0,0.5
577897,Station Nine,a3c Side by Side,949,1,1,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
577897,Station Nine,a3c TF Side by Side,949,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a3d Side by Side,958,1,1,0,1999,3998,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0,0,0,2,0,1
577897,Station Nine,a3dl TF Side by Side,1129,1,1,0,0,0,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
577897,Station Nine,a4 1F Side by Side,759,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a4 1F Stack,759,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a4 Stack,759,1,1,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a4 TF Stack,759,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a5 1F Pool Side by Side Terrace,887,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a5 Pool Side by Side Terrace,887,1,1,0,0,0,2,0,2,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,1,0
577897,Station Nine,a5 TF Pool Side by Side Terrace,887,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,a6 Stack,1137,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1 1F Courtyard Side by Side,1066,2,2,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1 1F Pool Side by Side,1066,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1 1F Side by Side,1066,2,2,0,2366,2366,9,0,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.1111111111111111,1,1,0,0,1,1,0.1111111111111111,0.1111111111111111
577897,Station Nine,b1 Courtyard Side by Side,1066,2,2,0,0,0,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1 Pool Side by Side,1066,2,2,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1 Side by Side,1066,2,2,0,0,0,19,0,19,19,19,-0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.05263157894736842,0
577897,Station Nine,b1 TF Side by Side,1066,2,2,0,0,0,3,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1al TF Courtyard Side by Side,1206,2,2,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1al TF Pool Side by Side,1206,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1al TF Side by Side,1206,2,2,2530,2530,2530,6,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.16666666666666666,1,1,0,0,1,1,0.16666666666666666,0.16666666666666666
577897,Station Nine,b1bl TF Pool Side by Side,1193,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1bl TF Side by Side,1193,2,2,0,2733,2733,4,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.25,1,1,0,0,1,1,0.25,0.25
577897,Station Nine,b1hc 1F Side by Side,1066,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b1hc Side by Side,1066,2,2,0,0,0,3,0,3,3,3,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.3333333333333333,0
577897,Station Nine,b2a 1F Courtyard Side by Side,1150,2,2,0,2285,2285,2,0,2,2,1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0.5,0,0,2,1,2,1,1,0.5
577897,Station Nine,b2a 1F Side by Side,1150,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b2a Courtyard Side by Side,1150,2,2,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b2a Side by Side,1150,2,2,0,0,0,4,0,4,4,4,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.25,0
577897,Station Nine,b2al TF Courtyard Side by Side,1384,2,2,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b2al TF Side by Side,1384,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b2b 1F Courtyard Side by Side,1177,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b2b 1F Side by Side,1177,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b2b Courtyard Side by Side,1177,2,2,0,0,0,4,0,4,4,4,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.25,0
577897,Station Nine,b2b Side by Side,1177,2,2,2415,2415,2415,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.5,1,1,0,0,1,1,0.5,0.5
577897,Station Nine,b2bl TF Courtyard Side by Side,1411,2,2,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b2bl TF Side by Side,1411,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b2cl TF Side by Side,1407,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b3a 1F Courtyard Side by Side,1251,2,2,0,0,0,4,0,4,4,4,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.25,0
577897,Station Nine,b3a 1F Pool Side by Side,1251,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b3a 1F Side by Side,1251,2,2,0,0,0,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
577897,Station Nine,b3a Courtyard Side by Side,1251,2,2,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b3a Pool Side by Side,1251,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b3a Side by Side,1251,2,2,0,2519.5,5039,4,0,4,4,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.5,0,2,0,0,0,2,0,0.5
577897,Station Nine,b3a TF Courtyard Side by Side,1251,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b3a TF Pool Side by Side,1251,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b3a TF Side by Side,1251,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b3b Courtyard Side by Side,1337,2,2,0,0,0,4,0,4,4,4,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0.5,0
577897,Station Nine,b3b TF Courtyard Side by Side,1337,2,2,0,2631,2631,2,0,2,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0,1,0,0,0,1,0,0.5
577897,Station Nine,b4 1F Pool Side by Side,1307,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b4 Pool Side by Side,1307,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b4 TF Pool Side by Side,1307,2,2,0,0,0,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
577897,Station Nine,b5 Pool Side by Side,1553,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b5 TF Pool Side by Side,1553,2,2,0,0,0,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
577897,Station Nine,b7hc Side by Side,1611,2,2,0,0,0,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
577897,Station Nine,b7hc TF Side by Side,1611,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b8 Side by Side,1535,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,b8 TF Side by Side,1535,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,Not Selected,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577897,Station Nine,Two Bedroom Waitlist,0,NA,NA,3054,3054,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
518041,The Academy at Frisco,A1,616.8709677419355,1,1,1322.3214285714287,1519.2857142857142,42540,31,0,31,31,3,0.06451612903225801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,14,23,26,28,0.9032258064516129,12,5,14,23,26,28,0.8387096774193549,0.9032258064516129
518041,The Academy at Frisco,A2,538,1,1,1575,1625,1625,3,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3333333333333333,0,0,1,1,1,1,0.3333333333333333,0.3333333333333333
518041,The Academy at Frisco,B1,403.5,2,2,959.5098039215686,1080.8823529411766,55125,48,0,48,48,-3,0.10416666666666663,0,0,0,0,0,0,0,0,2,0,0,0,2,0.041666666666666664,2,1,0,0,2,1,0.020833333333333332,11,26,33,22,44,48,1,13,29,33,22,46,51,0.9583333333333334,1.0625
518041,The Academy at Frisco,B2,375,2,2,790,1043.5,10435,10,0,10,10,0,0.19999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,6,8,10,1,5,4,3,6,8,10,0.8,1
518041,The Academy at Frisco,B3,393,2,2,1800,1062.7777777777778,9565,10,0,10,9,1,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,1,3,9,0.9,2,8,1,1,3,9,0.3,0.9
518041,The Academy at Frisco,C1,346,3,3,903.6111111111111,1048.611111111111,18875,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,15,18,18,1,10,3,8,15,18,18,1,1
518041,The Academy at Frisco,D1,340,4,4,871.9907407407408,948.9120370370371,204965,228,0,228,222,12,0.07017543859649122,5,1,0,1,5,2,0.008771929824561403,8,3,0,0,8,3,0.013157894736842105,0,2,0,0,0,2,0.008771929824561403,85,128,102,81,187,209,0.9166666666666666,98,134,102,82,200,216,0.8771929824561403,0.9473684210526315
518041,The Academy at Frisco,D2,351,4,4,892.1804511278195,938.421052631579,124810,140,0,140,140,7,0.014285714285714235,0,4,0,1,0,5,0.03571428571428571,5,1,0,0,5,1,0.007142857142857143,0,0,0,0,0,0,0,39,75,87,52,126,127,0.9071428571428571,44,80,87,53,131,133,0.9357142857142857,0.95
518041,The Academy at Frisco,D3,353,4,4,756.25,986.25,15780,16,0,16,16,0,0.125,0,0,0,0,0,0,0,1,1,0,0,1,1,0.0625,0,0,0,0,0,0,0,4,9,9,6,13,15,0.9375,5,10,9,6,14,16,0.875,1
518041,The Academy at Frisco,D4,364,4,4,969.7916666666666,1062.7083333333333,25505,40,0,40,40,16,-0.30000000000000004,0,3,0,0,0,3,0.075,3,2,0,0,3,2,0.05,0,0,0,0,0,0,0,12,7,21,12,33,19,0.475,15,12,21,12,36,24,0.9,0.6
518041,The Academy at Frisco,D5,335,4,4,948.7068965517242,1003.1896551724138,58185,76,0,76,75,18,-0.11842105263157887,0,3,0,0,0,3,0.039473684210526314,9,1,0,0,9,1,0.013157894736842105,0,1,0,0,0,1,0.013157894736842105,29,30,29,23,58,53,0.6973684210526315,38,35,29,23,67,58,0.881578947368421,0.7631578947368421
518041,The Academy at Frisco,Not Selected,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518041,The Academy at Frisco,Studio,434,NA,1,1371.0714285714287,1384.2857142857142,19380,20,0,20,20,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0,1,0,0,0,1,0.05,7,3,7,9,14,12,0.6,7,5,7,9,14,14,0.7,0.7
518042,The Academy on Charles,A1,441,1,1,2100,2100,2100,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1
518042,The Academy on Charles,A2,667,1,1,2225,2225,4450,1,0,1,1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,2,1,2
518042,The Academy on Charles,B1,305.4,2,2,1692.5,1698.3333333333333,20380,10,0,10,10,-2,0.19999999999999996,0,0,0,0,0,0,0,0,2,0,0,0,2,0.2,1,1,0,0,1,1,0.1,6,7,3,2,9,9,0.9,7,10,3,2,10,12,1,1.2
518042,The Academy on Charles,B2,331.5,2,2,1732.5,1726.25,13810,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,1,0,8,8,0,8,8,1,1
518042,The Academy on Charles,B3,327,2,2,1696.4285714285713,1706.4285714285713,11945,6,0,6,6,-1,0.33333333333333337,0,0,0,0,0,0,0,0,2,0,0,0,2,0.3333333333333333,0,0,0,0,0,0,0,5,2,0,3,5,5,0.8333333333333334,5,4,0,3,5,7,0.8333333333333334,1.1666666666666667
518042,The Academy on Charles,B4,335.75,2,1,1720,1690,3380,8,0,8,7,6,-0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,5,2,0.25,2,0,4,2,6,2,0.75,0.25
518042,The Academy on Charles,B5,365.5,2,1,0,0,0,8,0,8,8,8,-0.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,2,0,2,0,0,4,0,2,0,6,0,0.75,0
518042,The Academy on Charles,B6,447,2,2,1746.6666666666667,1733.888888888889,15605,10,0,10,9,1,0.20000000000000007,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,1,4,2,5,3,9,0.9,5,4,2,5,7,9,0.7,0.9
